"Title","Region","Genres","Description","GameFAQs_Reader_Rating","GameFAQs_Rating","MetaCritics_MetaScore","Developer","ReleaseDate","ReferenceURL"
"Ghost Manor","US","Action,General","Ghost Manor is an Action game, developed by ICOM Simulations and published by Turbo Technologies, Inc.,which was released in 1992.","n/a","6.7","n/a","ICOM Simulations","1992 ","http://www.gamefaqs.com/tg16/588983-ghost-manor"
"Gokuraku! Chuuka Taisen","US","Action,Shooter,Scrolling","Gokuraku! Chuuka Taisen is an Action game, developed by Daiei Seisakusho and published by Taito Corporation,which was released in Japan in 1992.","n/a","7.0","","Daiei Seisakusho","Mar 13, 1992 ","http://www.gamefaqs.com/tg16/588928-gokuraku-chuuka-taisen"
"Gomola Speed","US","Action,General","Gomola Speed is an Action game, published by UPL,which was released in Japan in 1990.","n/a","8.0","n/a","UPL","Sep 28, 1990 ","http://www.gamefaqs.com/tg16/588985-gomola-speed"
"Gradius","US","Action,Shooter,Scrolling","You are the last hope of the gentle people of Gradius. You've just lifted off to confront the all-out attack of the amoeboid Bacterions. Your hyper-space fighter is armed with the greatest arsenal in the galaxy. Air-to-surface and double beam laser cannons for incredible firepower. Powerful force fields for protection. Time and space warps for fleeing the dimension. You'll need it all just to survive. Because at the heart of the Bacterion Empire lies the Xaerous Superfortress - the nerve center of the all-knowing, all-seeing Bacterion Bio-Computer. It's a duel to the death, while the entire galaxy watches, waits, and hopes!","9.0","8.7","n/a","Konami","Nov 15, 1991 ","http://www.gamefaqs.com/tg16/588986-gradius"
"Gunboat","US","Action,General","Gunboat is an Action game, developed by The Code Monkeys and published by NEC Interchannel,which was released in 1992.","3.0","5.0","n/a","The Code Monkeys","1992 ","http://www.gamefaqs.com/tg16/588987-gunboat"
"Blazing Lazers","US","Action,Shooter,Scrolling","Blazing Lazers is an Action game, developed by Compile and published by Hudson,which was released in Japan in 1989.","9.2","7.9","","Compile","1989 ","http://www.gamefaqs.com/tg16/588902-blazing-lazers"
"Gunhed","JP","Action,Shooter,Scrolling","Blazing Lazers is an Action game, developed by Compile and published by Hudson,which was released in Japan in 1989.","9.2","7.9","","Compile","1989 ","http://www.gamefaqs.com/tg16/588902-blazing-lazers"
"Gunhed: Special Version","JP","Action,Shooter,Scrolling","Blazing Lazers is an Action game, developed by Compile and published by Hudson,which was released in Japan in 1989.","9.2","7.9","","Compile","1989 ","http://www.gamefaqs.com/tg16/588902-blazing-lazers"
"Blazing Lazers","US","Action,Shooter,Scrolling","Blazing Lazers is an Action game, developed by Compile and published by Hudson,which was released in Japan in 1989.","9.2","7.9","","Compile","1989 ","http://www.gamefaqs.com/tg16/588902-blazing-lazers"
"Gunhed","JP","Action,Shooter,Scrolling","Blazing Lazers is an Action game, developed by Compile and published by Hudson,which was released in Japan in 1989.","9.2","7.9","","Compile","1989 ","http://www.gamefaqs.com/tg16/588902-blazing-lazers"
"Gunhed: Special Version","JP","Action,Shooter,Scrolling","Blazing Lazers is an Action game, developed by Compile and published by Hudson,which was released in Japan in 1989.","9.2","7.9","","Compile","1989 ","http://www.gamefaqs.com/tg16/588902-blazing-lazers"
"Hana Taaka Daka!?","US","Action,Shooter,Scrolling","Hana Taaka Daka!? is an Action game, developed by Natsume and published by Taito Corporation,which was released in Japan in 1991.","n/a","6.5","n/a","Natsume","Aug9, 1991 ","http://www.gamefaqs.com/tg16/571604-hana-taaka-daka"
"Hatris","US","Miscellaneous,Puzzle,Stacking","Remember Tetris? The way those cubes kept coming at you? That was tricky enough, but what if they were half a dozen different hats instead? Derbies, baseball caps, cowboy hats, wizard hats, top hats and crowns? Well, that's the whole idea behind Hatris. The hats keep coming at you two at a time. All you have to do is stack them up five at a time and - poof - they're history. It sounds perfectly simple. Until you get into it. Then you'll wish you had six heads instead of one. Because this is the latest game from Alexey Pajitnov, the designer of Tetris, and his partner Vladimir Pokhilko. And anyone who could turn geometry into a contact sport is a force to be reckoned with. And this time they really want you to use your head. If you don't, you'll look pretty strange with that pile of hats on it!","1.0","n/a","","Micro Cabin","May 24, 1991 ","http://www.gamefaqs.com/tg16/588991-hatris"
"Heavy Unit","US","Action,Shooter,Scrolling","Heavy Unit is an Action game, developed by Inter State and published by Taito Corporation,which was released in Japan in 1989.","2.0","4.3","n/a","Inter State","Dec 22, 1989 ","http://www.gamefaqs.com/tg16/588992-heavy-unit"
"X-Serd","US","Strategy,Breeding/Constructing","X-Serd is a Strategy game, published by NCS,which was released in Japan in 1990.","9.0","7.0","n/a","NCS","Feb 23, 1990 ","http://www.gamefaqs.com/tg16/589175-x-serd"
"Hisou Kihei X-Serd","JP","Strategy,Breeding/Constructing","X-Serd is a Strategy game, published by NCS,which was released in Japan in 1990.","9.0","7.0","n/a","NCS","Feb 23, 1990 ","http://www.gamefaqs.com/tg16/589175-x-serd"
"Hit the Ice","US","Sports,Traditional,Ice Hockey,Arcade","This radical hockey game pits you and your team against some of the toughest skaters ever to burn a hole in the ice! Victory goes to the team that kicks, punches, and high-sticks its opponent into slush. Standard hockey rules apply, plus a few surprises to stir things up. So lace on your skates and fasten your face mask - hockey is about to break loose!","7.0","n/a","n/a","Taito Corporation","1992 ","http://www.gamefaqs.com/tg16/588993-hit-the-ice"
"Honey in the Sky","US","Action,Shooter,Scrolling","Honey in the Sky is an Action game, developed by Sankindo and published by Face,which was released in Japan in 1989.","n/a","4.0","n/a","Sankindo","Mar1, 1989 ","http://www.gamefaqs.com/tg16/588989-honey-in-the-sky"
"Honey on the Road","US","Action,General","Honey on the Road is an Action game, developed by Arc System Works and published by Face,which was released in Japan in 1990.","n/a","5.0","n/a","Arc System Works","Sep 14, 1990 ","http://www.gamefaqs.com/tg16/588990-honey-on-the-road"
"Honoo no Doukyuuji: Dodge Danpei","US","Sports,General","Honoo no Doukyuuji: Dodge Danpei is a Sports game, developed by AIM and published by Hudson,which was released in Japan in 1992.","n/a","n/a","n/a","AIM","Sep 25, 1992 ","http://www.gamefaqs.com/tg16/588956-honoo-no-doukyuuji-dodge-danpei"
"Side Arms","US","Action,Shooter,Scrolling","Side Arms is an Action game, developed by NEC Avenue and published by NEC Interchannel,which was released in Japan in 1989.","10.0","7.3","","NEC Avenue","1989 ","http://www.gamefaqs.com/tg16/589105-side-arms"
"Hyper Dyne Side Arms","JP","Action,Shooter,Scrolling","Side Arms is an Action game, developed by NEC Avenue and published by NEC Interchannel,which was released in Japan in 1989.","10.0","7.3","","NEC Avenue","1989 ","http://www.gamefaqs.com/tg16/589105-side-arms"
"Idol Hanafuda Fan Club","US","Miscellaneous,General","Idol Hanafuda Fan Club is a Miscellaneous game, published by Games Express,which was released in Asia in 1991.","n/a","n/a","n/a","Games Express","1991 ","http://www.gamefaqs.com/tg16/588887-idol-hanafuda-fan-club"
"Image Fight","US","Action,Shooter,Scrolling","Mankind struggles to survive! Without warning they came... And laid waste to the moon and man's bases on it. Ill-prepared and outgunned, Earth scientists worked feverishly to build a weapon to turn the tide. The 'OF-1' is the ultimate fighter. Even as the crews prepare to fight, industrial and military space complexes disappear, one by one. Viewing screens, hooked to spy satellites, flash images of unidentified fighter attacks and a strange vegetation coiling itself around the moon's computer like an insidious serpent. Victory will come only to the worthy. Are you?","5.0","8.1","","Irem","Jul 27, 1990 ","http://www.gamefaqs.com/tg16/588995-image-fight"
"Impossamole","US","Action,Platformer,2D","Impossamole is an Action game, developed by Gremlin Interactive and published by NEC Interchannel,which was released in 1991.","n/a","6.0","n/a","Gremlin Interactive","1991 ","http://www.gamefaqs.com/tg16/588996-impossamole"
"J.J. & Jeff","US","Action,Platformer,2D","J.J. & Jeff is an Action game, developed and published by Hudson,which was released in Japan in 1987.","3.3","5.3","","Hudson","1990 ","http://www.gamefaqs.com/tg16/588999-jj-and-jeff"
"Kato-Chan Ken-Chan","JP","Action,Platformer,2D","J.J. & Jeff is an Action game, developed and published by Hudson,which was released in Japan in 1987.","3.3","5.3","","Hudson","1990 ","http://www.gamefaqs.com/tg16/588999-jj-and-jeff"
"J.League Greatest Eleven","US","Sports,Traditional,Soccer,Sim","J.League Greatest Eleven is a Sports game, developed by Cream and published by Nichibutsu,which was released in Japan in 1993.","n/a","8.0","n/a","Cream","May 14, 1993 ","http://www.gamefaqs.com/tg16/589000-jleague-greatest-eleven"
"Jack Nicklaus: Turbo Golf","US","Sports,Traditional,Golf,Sim","Jack Nicklaus: Turbo Golf is a Sports game, developed by Accolade and published by Victor Interactive Software,which was released in Japan in 1989.","2.0","n/a","n/a","Accolade","1990 ","http://www.gamefaqs.com/tg16/588997-jack-nicklaus-turbo-golf"
"Jack Nicklaus' Greatest 18 Holes of Major Championship Golf","JP","Sports,Traditional,Golf,Sim","Jack Nicklaus: Turbo Golf is a Sports game, developed by Accolade and published by Victor Interactive Software,which was released in Japan in 1989.","2.0","n/a","n/a","Accolade","1990 ","http://www.gamefaqs.com/tg16/588997-jack-nicklaus-turbo-golf"
"Jack Nicklaus: Turbo Golf","US","Sports,Traditional,Golf,Sim","Jack Nicklaus: Turbo Golf is a Sports game, developed by Accolade and published by Victor Interactive Software,which was released in Japan in 1989.","2.0","n/a","n/a","Accolade","1990 ","http://www.gamefaqs.com/tg16/588997-jack-nicklaus-turbo-golf"
"Jack Nicklaus' Greatest 18 Holes of Major Championship Golf","JP","Sports,Traditional,Golf,Sim","Jack Nicklaus: Turbo Golf is a Sports game, developed by Accolade and published by Victor Interactive Software,which was released in Japan in 1989.","2.0","n/a","n/a","Accolade","1990 ","http://www.gamefaqs.com/tg16/588997-jack-nicklaus-turbo-golf"
"Jackie Chan's Action Kung Fu","US","Action,Platformer,2D","Jackie and his sister, Josephine, are tough on tyrants. As China's supreme kung fu champs, they guard their country against the Prince of Sorcerers, who lurks just beyond the Great Wall. It comes as no surprise when this fiend and his ghouls try yet again to seize China for themselves. But this time they're clever, casting a spell over Josephine which causes her to vanish into thin air! Jackie is in shock! How can he save his country without his sister? The two have been an unbeatable team! Meanwhile, a demon horde led by the Sorcerer storms the Great Wall and prepares to establish a fierce empire. At the urging of his revered Master, Jackie must now battle the dreaded Sorcerer and rescue Josephine. Maybe he can learn a little magic on his own, because he's going to need all the help he can get!","9.0","7.0","","Now Production","1992 ","http://www.gamefaqs.com/tg16/588998-jackie-chans-action-kung-fu"
"Jackie Chan","JP","Action,Platformer,2D","Jackie and his sister, Josephine, are tough on tyrants. As China's supreme kung fu champs, they guard their country against the Prince of Sorcerers, who lurks just beyond the Great Wall. It comes as no surprise when this fiend and his ghouls try yet again to seize China for themselves. But this time they're clever, casting a spell over Josephine which causes her to vanish into thin air! Jackie is in shock! How can he save his country without his sister? The two have been an unbeatable team! Meanwhile, a demon horde led by the Sorcerer storms the Great Wall and prepares to establish a fierce empire. At the urging of his revered Master, Jackie must now battle the dreaded Sorcerer and rescue Josephine. Maybe he can learn a little magic on his own, because he's going to need all the help he can get!","9.0","7.0","","Now Production","1992 ","http://www.gamefaqs.com/tg16/588998-jackie-chans-action-kung-fu"
"Jackie Chan's Action Kung Fu","US","Action,Platformer,2D","Jackie and his sister, Josephine, are tough on tyrants. As China's supreme kung fu champs, they guard their country against the Prince of Sorcerers, who lurks just beyond the Great Wall. It comes as no surprise when this fiend and his ghouls try yet again to seize China for themselves. But this time they're clever, casting a spell over Josephine which causes her to vanish into thin air! Jackie is in shock! How can he save his country without his sister? The two have been an unbeatable team! Meanwhile, a demon horde led by the Sorcerer storms the Great Wall and prepares to establish a fierce empire. At the urging of his revered Master, Jackie must now battle the dreaded Sorcerer and rescue Josephine. Maybe he can learn a little magic on his own, because he's going to need all the help he can get!","9.0","7.0","","Now Production","1992 ","http://www.gamefaqs.com/tg16/588998-jackie-chans-action-kung-fu"
"Jackie Chan","JP","Action,Platformer,2D","Jackie and his sister, Josephine, are tough on tyrants. As China's supreme kung fu champs, they guard their country against the Prince of Sorcerers, who lurks just beyond the Great Wall. It comes as no surprise when this fiend and his ghouls try yet again to seize China for themselves. But this time they're clever, casting a spell over Josephine which causes her to vanish into thin air! Jackie is in shock! How can he save his country without his sister? The two have been an unbeatable team! Meanwhile, a demon horde led by the Sorcerer storms the Great Wall and prepares to establish a fierce empire. At the urging of his revered Master, Jackie must now battle the dreaded Sorcerer and rescue Josephine. Maybe he can learn a little magic on his own, because he's going to need all the help he can get!","9.0","7.0","","Now Production","1992 ","http://www.gamefaqs.com/tg16/588998-jackie-chans-action-kung-fu"
"Necromancer","US","Role-Playing,Console-style RPG","Necromancer is a Role-Playing game, published by Hudson,which was released in Japan in 1988.","n/a","n/a","n/a","Hudson","Jan 22, 1988 ","http://www.gamefaqs.com/tg16/589044-necromancer"
"Joshoken Necromancer","JP","Role-Playing,Console-style RPG","Necromancer is a Role-Playing game, published by Hudson,which was released in Japan in 1988.","n/a","n/a","n/a","Hudson","Jan 22, 1988 ","http://www.gamefaqs.com/tg16/589044-necromancer"
"Jaseiken Necromancer","JP","Role-Playing,Console-style RPG","Necromancer is a Role-Playing game, published by Hudson,which was released in Japan in 1988.","n/a","n/a","n/a","Hudson","Jan 22, 1988 ","http://www.gamefaqs.com/tg16/589044-necromancer"
"Jigoku Meguri","US","Action,General","Jigoku Meguri is an Action game, developed by ITL and published by Taito Corporation,which was released in Japan in 1990.","n/a","5.0","n/a","ITL","Aug3, 1990 ","http://www.gamefaqs.com/tg16/579686-jigoku-meguri"
"Jinmu Denshou","US","Action,Shooter,Scrolling","Jinmu Denshou is an Action game, developed by Manjyudo and published by Big Club,which was released in Japan in 1989.","n/a","7.3","n/a","Manjyudo","Jun 23, 1989 ","http://www.gamefaqs.com/tg16/589176-jinmu-denshou"
"Necromancer","US","Role-Playing,Console-style RPG","Necromancer is a Role-Playing game, published by Hudson,which was released in Japan in 1988.","n/a","n/a","n/a","Hudson","Jan 22, 1988 ","http://www.gamefaqs.com/tg16/589044-necromancer"
"Joshoken Necromancer","JP","Role-Playing,Console-style RPG","Necromancer is a Role-Playing game, published by Hudson,which was released in Japan in 1988.","n/a","n/a","n/a","Hudson","Jan 22, 1988 ","http://www.gamefaqs.com/tg16/589044-necromancer"
"Jaseiken Necromancer","JP","Role-Playing,Console-style RPG","Necromancer is a Role-Playing game, published by Hudson,which was released in Japan in 1988.","n/a","n/a","n/a","Hudson","Jan 22, 1988 ","http://www.gamefaqs.com/tg16/589044-necromancer"
