"Title","Genres","Description","GameFAQs_Reader_Rating","GameFAQs_Rating","MetaCritics_MetaScore","Developer","ReleaseDate","ReferenceURL",
"Ajax","Action,Shooter,Scrolling","Ajax is an Action game, developed and published by Konami,which was released in 1987.","10.0","7.8","n/a","Konami","1987 ","http://www.gamefaqs.com/arcade/565459-ajax"
"Choplifter","Action,Shooter,Scrolling","Man a chopper in the nation's top action adventure. Pockets of international hostages are trapped. All across the world. In the Middle East. In the South Seas. And in a secret base somewhere in a cavern. You man a helicopter rescue team. And your job is to take your helicopter down, rescue the hostages and fly them back to safety. All the while dodging and destroying dangerous enemy fire. An action-packed helicopter game at its best!","7.5","5.9","n/a","Sega","1985 ","http://www.gamefaqs.com/arcade/584035-choplifter"
"Chopper I","Action,Shooter,Scrolling","Chopper I is an Action game, developed and published by SNK,which was released in Japan in 1988.","n/a","n/a","n/a","SNK","1988 ","http://www.gamefaqs.com/arcade/584066-chopper-i"
"Chou Chabudai Kaeshi","Miscellaneous,General","Chou Chabudai Kaeshi is a Miscellaneous game, developed and published by Taito Corporation,which was released in Japan in 2010.","n/a","9.0","n/a","Taito Corporation","Jan 22, 2010 ","http://www.gamefaqs.com/arcade/604989-chou-chabudai-kaeshi"
"Chou Chabudai Kaeshi! Sono 2","Action,General","Chou Chabudai Kaeshi! Sono 2 is an Action game, developed and published by Taito Corporation,which was released in Japan in 2010.","n/a","9.0","n/a","Taito Corporation","Oct 20, 2010 ","http://www.gamefaqs.com/arcade/606488-chou-chabudai-kaeshi-sono-2"
"Chou-Jikku Yousai: Macross II","Action,Shooter,Scrolling","Chou-Jikku Yousai: Macross II is an Action game, developed by NMK and published by Banpresto,which was released in Japan in 1993.","n/a","9.5","n/a","NMK","1993 ","http://www.gamefaqs.com/arcade/564112-chou-jikku-yousai-macross-ii"
"Chou-Jikuu Yousai: Macross","Action,Shooter,Scrolling","Chou-Jikuu Yousai: Macross is an Action game, developed by NMK and published by Fabtek,which was released in Japan in 1992.","n/a","7.0","n/a","NMK","1992 ","http://www.gamefaqs.com/arcade/568947-chou-jikuu-yousai-macross"
"D D Crew","Action,Beat-'Em-Up","D D Crew is an Action game, developed and published by Sega,which was released in 1991.","n/a","4.4","n/a","Sega","1991 ","http://www.gamefaqs.com/arcade/584038-d-d-crew"
"D-Day","Action,Shooter,Scrolling","D-Day is an Action game, developed by ELS and published by Jaleco Entertainment,which was released in Japan in 1984.","n/a","1.0","n/a","ELS","1984 ","http://www.gamefaqs.com/arcade/563953-d-day"
"Dacholer","Action,General","Dacholer is an Action game, developed and published by Nichibutsu,which was released in 1983.","n/a","n/a","n/a","Nichibutsu","1983 ","http://www.gamefaqs.com/arcade/659260-dacholer"
"Daemon Bride","Action,Fighting,2D","Daemon Bride is an Action game, developed and published by Examu,which was released in Japan in 2009.","n/a","8.0","n/a","Examu","Jul 16, 2009 ","http://www.gamefaqs.com/arcade/958742-daemon-bride"
"Ghouls 'n Ghosts","Action,Platformer,2D","The time is yesteryear, when knights scoured the countryside in search of the Holy Grail, defended the honor of fair maidens and fought a never-ending battle against rampant evil forces. Thrown into this mayhem is the courageous Sir Arthur. A victorious knight with the awesome task of penetrating the Demon's Castle to pulverize the Prince of Darkness. You'll travel through the Place of Execution, the Village of Decay, the Town of Fire and the Crystal Forest with an arsenal of weapons at your side. And when you're really down on your luck, magic fights might with powerful results. The only problem? You'll have to learn how to use it. Because their magic has the power to change you into a helpless duck, among other things. But there's not much time. Lives depend on you. So brandish your sword and make mincemeat of your foes.","7.0","7.3","n/a","Capcom","1988 ","http://www.gamefaqs.com/arcade/583855-ghouls-n-ghosts"
"Iron Horse","Action,Beat-'Em-Up","Iron Horse is an Action game, developed by Konami and published by Bootleg,which was released in 1986.","7.0","n/a","n/a","Konami","1986 ","http://www.gamefaqs.com/arcade/583947-iron-horse"
"Dai Toride","Miscellaneous,Puzzle,General","Dai Toride is a Miscellaneous game, published by Metro3D,which was released in Japan in 1995.","n/a","n/a","n/a","Metro3D","1995 ","http://www.gamefaqs.com/arcade/569269-dai-toride"
"Daikaiju no Gyakushu","Action,General","Daikaiju no Gyakushu is an Action game, developed and published by Taito Corporation,which was released in Japan in 1986.","n/a","7.0","n/a","Taito Corporation","1986 ","http://www.gamefaqs.com/arcade/659108-daikaiju-no-gyakushu"
"Hammerin' Harry","Action,Platformer,2D","Hammerin' Harry is an Action game, developed and published by Irem,which was released in Japan in 1990.","n/a","8.0","n/a","Irem","1990 ","http://www.gamefaqs.com/arcade/566918-hammerin-harry"
"Daimahoo","Action,Shooter,Scrolling","Daimahoo is an Action game,scheduled to be released in 2099.","","","","","","http://www.gamefaqs.com/arcade/577764-daimahoo"
"Daioh","Action,Shooter,Scrolling","Daioh is an Action game, developed by Athena and published by American Sammy,which was released in 1993.","n/a","6.5","n/a","Athena","1993 ","http://www.gamefaqs.com/arcade/566919-daioh"
"Twin-Hawk","Action,Shooter,Scrolling","Twin-Hawk is an Action game, developed and published by Taito Corporation,which was released in Japan in 1989.","n/a","6.0","n/a","Taito Corporation","1989 ","http://www.gamefaqs.com/arcade/566921-twin-hawk"
"Daisu Kiss","Simulation,General","Daisu Kiss is a Simulation game, developed and published by Konami,which was released in Japan in 1996.","n/a","n/a","n/a","Konami","1996 ","http://www.gamefaqs.com/arcade/921960-daisu-kiss"
"DakkoChan Jansoh","Action,General","DakkoChan Jansoh is an Action game, developed and published by Sega,which was released in Japan in 1987.","n/a","n/a","n/a","Sega","1987 ","http://www.gamefaqs.com/arcade/566922-dakkochan-jansoh"
"Dambusters","Action,General","Dambusters is an Action game, published by GAT,which was released in Europe in 1981.","n/a","n/a","n/a","GAT","1981 ","http://www.gamefaqs.com/arcade/583754-dambusters"
"Global Champion","Action,Fighting,2D","Global Champion is an Action game, developed and published by Taito Corporation,which was released in 1994.","9.0","7.3","n/a","Taito Corporation","July 1994 ","http://www.gamefaqs.com/arcade/580006-global-champion"
"Dan-Ku-Ga","Action,Fighting,2D","Dan-Ku-Ga is an Action game, developed and published by Taito Corporation,which was released in Japan in 1994.","n/a","8.0","n/a","Taito Corporation","1994 ","http://www.gamefaqs.com/arcade/937556-dan-ku-ga"
"Dance 86.4: Funky Radio Station","Miscellaneous,Rhythm,Dancing","Dance 86.4: Funky Radio Station is a Miscellaneous game, developed and published by Konami,which was released in Japan in 2005.","n/a","n/a","n/a","Konami","June 2005 ","http://www.gamefaqs.com/arcade/926545-dance-864-funky-radio-station"
"Dance Dance Revolution","Miscellaneous,Rhythm,Music","Dance Dance Revolution brings the dance floor to the home floor. Straight from the arcades, the hottest dancing game lets you step into the spotlight and show your moves on the PlayStation&reg; game console. Heat up the dance floor and put your skills to the test as you move to the groove. Let the pulsating music and colorful graphics excite your senses while you become a star.","10.0","8.5","n/a","Konami","1998 ","http://www.gamefaqs.com/arcade/562884-dance-dance-revolution"
"Dance Dance Revolution 2nd Mix","Miscellaneous,Rhythm,Music","Dance Dance Revolution 2nd Mix is a Miscellaneous game, published by Konami,which was released in Japan in 1999.","9.0","7.8","n/a","Konami","1999 ","http://www.gamefaqs.com/arcade/562885-dance-dance-revolution-2nd-mix"
"Dance Dance Revolution 3rd Mix","Miscellaneous,Rhythm,Dancing","Dance Dance Revolution 3rd Mix is a Miscellaneous game, published by Konami,which was released in Japan in 2000.","10.0","8.3","n/a","Konami","2000 ","http://www.gamefaqs.com/arcade/566266-dance-dance-revolution-3rd-mix"
"Dance Dance Revolution 3rd Mix Plus","Miscellaneous,Rhythm,Music","Dance Dance Revolution 3rd Mix Plus is a Miscellaneous game, published by Konami,which was released in Japan in 2001.","n/a","6.7","n/a","Konami","2001 ","http://www.gamefaqs.com/arcade/566268-dance-dance-revolution-3rd-mix-plus"
"Dance Dance Revolution 4th Mix","Miscellaneous,Rhythm,Music","Dance Dance Revolution 4th Mix is a Miscellaneous game, published by Konami,which was released in Japan in 2000.","9.0","8.7","n/a","Konami","2000 ","http://www.gamefaqs.com/arcade/563044-dance-dance-revolution-4th-mix"
"Dance Dance Revolution 4th Mix Plus","Miscellaneous,Rhythm,Music","Dance Dance Revolution 4th Mix Plus is a Miscellaneous game, published by Konami,which was released in Japan in 2001.","9.5","8.0","n/a","Konami","2001 ","http://www.gamefaqs.com/arcade/566269-dance-dance-revolution-4th-mix-plus"
"Dance Dance Revolution 5th Mix","Miscellaneous,Rhythm,Dancing","Dance Dance Revolution 5th Mix is a Miscellaneous game, published by Konami,which was released in Japan in 2001.","10.0","8.4","n/a","Konami","2001 ","http://www.gamefaqs.com/arcade/581579-dance-dance-revolution-5th-mix"
"Dance Dance Revolution Extreme","Miscellaneous,Rhythm,Music","You'll be moving more than just your feet in Dance Dance Revolution Extreme, which features new songs, game modes, and EyeToy functionality. Now you can become physically part of the game with EyeToy, which challenges players to use both their hands and feet in more intense dancing action. Choose songs from a variety of artists and genres, and complete dancing challenges in single- or two-player modes. In several gameplay modes, including Mission, Edit, Oni, and Work Out, you can dance to the beat while watching music videos.","8.4","9.2","n/a","Konami","Dec 25, 2002 ","http://www.gamefaqs.com/arcade/583193-dance-dance-revolution-extreme"
"Dance Dance Revolution Solo 2000","Miscellaneous,Rhythm,Music","Dance Dance Revolution Solo 2000 is a Miscellaneous game, published by Konami,which was released in Japan in 1999.","n/a","n/a","n/a","Konami","1999 ","http://www.gamefaqs.com/arcade/578455-dance-dance-revolution-solo-2000"
"Dance Dance Revolution Solo Bass Mix","Miscellaneous,Rhythm,Music","Dance Dance Revolution Solo Bass Mix is a Miscellaneous game, published by Konami,which was released in Japan in 1999.","n/a","n/a","n/a","Konami","1999 ","http://www.gamefaqs.com/arcade/581580-dance-dance-revolution-solo-bass-mix"
"Dance Dance Revolution SuperNOVA","Miscellaneous,Rhythm,Dancing","The hottest revolution and bestselling video game in the music game category returns to its arcade roots with Dance Dance Revolution SuperNOVA, the first arcade version to be released in North America in 6 years. Dance Dance Revolution SuperNOVA uses a completely new hardware engine and is the largest game in the series. Players will have access to over 300 songs from different musical genres and 2000+ dance step patterns. Dance Dance Revolution SuperNOVA is a brand new evolution in the DDR series and expands on every aspect of what made the original series innovative, fun and addictive.","7.5","8.0","n/a","Konami","May 2006 ","http://www.gamefaqs.com/arcade/931625-dance-dance-revolution-supernova"
"Dance Dance Revolution SuperNOVA 2","Miscellaneous,Rhythm,Dancing","The hottest revolution and bestselling video game in the music game category explodes onto the dance floor with Dance Dance Revolution SuperNOVA2, the follow-up to 2006's biggest and best DDR game to date!Dance Dance Revolution SuperNOVA2 will deliver a dance party extravaganza with its fun interactive gameplay, incredible song selection and innovative new game modes.","n/a","7.6","n/a","Konami","Aug 22, 2007 ","http://www.gamefaqs.com/arcade/941967-dance-dance-revolution-supernova-2"
"Dance Dance Revolution USA","Miscellaneous,General","Dance Dance Revolution USA is a Miscellaneous game, developed and published by Konami,which was released in 2000.","6.8","4.3","n/a","Konami","2000 ","http://www.gamefaqs.com/arcade/579925-dance-dance-revolution-usa"
"Dance Dance Revolution X","Miscellaneous,Rhythm,Dancing","Brand new to the PlayStation 2, DanceDanceRevolution X explodes onto the dance floor with enhanced graphics, fun interactive gameplay, an incredible song selection and innovative new game modes.","n/a","8.5","n/a","Konami","Dec 24, 2008 ","http://www.gamefaqs.com/arcade/955690-dance-dance-revolution-x"
"Dance Dance Revolution X2","Miscellaneous,Rhythm,Dancing","DanceDanceRevolution X2 introduces the brand new Dice Master Mode where players roll the dice to receive a dance challenge and compete to be the ultimate DanceDanceRevolution champion.","n/a","8.3","n/a","Konami","Jul7, 2010 ","http://www.gamefaqs.com/arcade/606506-dance-dance-revolution-x2"
"Dance Dance Revolution X3 vs. Dance Dance Revolution 2nd Mix","Miscellaneous,Rhythm,Music","Dance Dance Revolution X3 vs. Dance Dance Revolution 2nd Mix is a Miscellaneous game, developed and published by Konami,which was released in Japan in 2011.","n/a","8.0","n/a","Konami","Nov 16, 2011 ","http://www.gamefaqs.com/arcade/632771-dance-dance-revolution-x3-vs-dance-dance"
"Dance Maniax","Miscellaneous,Rhythm,Music","Dance Maniax is a Miscellaneous game, published by Konami,which was released in Japan in 2000.","10.0","8.7","n/a","Konami","2000 ","http://www.gamefaqs.com/arcade/580542-dance-maniax"
